,userId,movieId,rating,timestamp
41502,298,1036,5.0,1447366267
41508,298,1682,4.0,1446576649
41518,298,4993,3.0,1446576635
41566,298,127052,5.0,1447366507
41494,298,2,5.0,1447369122
41495,298,6,3.5,1446576656
41554,298,98615,5.0,1447369554
41527,298,26776,5.0,1447365422
41559,298,107412,5.0,1447366598
41548,298,84844,5.0,1447365900
41538,298,62115,5.0,1463600566
41563,298,118468,5.0,1447366724
41533,298,34405,5.0,1447368499
41511,298,2329,3.5,1446576660
41531,298,32460,5.0,1447366489
41515,298,3581,5.0,1463600074
41497,298,260,4.0,1446576625
41560,298,109374,5.0,1447368619
41509,298,2000,5.0,1447365949
41567,298,136449,5.0,1447369319
41501,298,778,5.0,1463600087
41553,298,98491,5.0,1447369316
41500,298,741,5.0,1447366172
41523,298,6539,5.0,1463600639
41510,298,2232,5.0,1447368485
41512,298,2571,5.0,1446576616
41540,298,66297,5.0,1447368446
41546,298,81229,5.0,1447365922
41555,298,101864,4.0,1447368645
41564,298,121126,5.0,1463599987
41535,298,56251,5.0,1447368496
41562,298,111759,5.0,1447368454
41550,298,96610,5.0,1447367727
41505,298,1222,5.0,1447365973
41528,298,27728,5.0,1447367698
41496,298,19,4.0,1447369129
41551,298,97752,5.0,1447367790
41526,298,7361,5.0,1447366668
41537,298,60069,5.0,1447369335
41565,298,122882,4.0,1447365438
41504,298,1206,5.0,1447368467
41549,298,92259,5.0,1447366314
41668,299,2348,5.0,1344181361
41809,299,8923,4.5,1344180412
41881,299,56079,1.0,1344179644
41935,299,95752,4.5,1344178532
41818,299,26326,5.0,1344179480
41808,299,8906,4.0,1344182236
41922,299,80553,5.0,1344180075
41855,299,45521,3.5,1344183011
41750,299,5673,3.5,1344182307
41761,299,6121,4.5,1344180894
41611,299,1161,4.5,1344427268
41934,299,95115,4.5,1344180336
41811,299,8973,3.5,1344184582
41928,299,87884,3.5,1344178599
41829,299,27721,4.5,1344183892
41920,299,80217,4.5,1344178913
41892,299,62511,4.5,1344188050
41640,299,1529,4.5,1344179623
41760,299,6114,3.5,1344181508
41605,299,1090,4.0,1344186059
41883,299,56757,3.5,1344187109
41861,299,47465,3.5,1344183767
41797,299,7920,4.0,1344185212
41803,299,8507,3.5,1344184780
41693,299,3083,5.0,1344184571
41866,299,48744,4.5,1344180144
41589,299,488,3.5,1344179382
41724,299,4407,4.5,1344186042
41925,299,82150,3.5,1344428000
41573,299,70,4.5,1344188827
41736,299,4734,3.0,1344187585
41844,299,33171,5.0,1344179618
41644,299,1652,3.5,1344181520
41837,299,32587,4.0,1344188848
41634,299,1377,4.0,1344187183
41762,299,6132,3.5,1344427702
41859,299,46976,4.0,1344428372
41728,299,4506,2.5,1344180452
41739,299,4863,4.0,1344185218
41810,299,8938,5.0,1344180176
41767,299,6291,4.5,1344427225
41598,299,714,4.5,1344177550
41697,299,3221,4.0,1344178743
41891,299,62437,4.0,1344186091
41771,299,6707,3.5,1344189153
41879,299,55820,4.5,1344186747
41685,299,2976,5.0,1344185954
41580,299,180,3.5,1344187571
41732,299,4642,5.0,1344180131
41877,299,54995,4.0,1344188807
41756,299,5909,3.5,1344178270
41641,299,1611,5.0,1344181763
41858,299,46544,4.5,1344179902
41689,299,3019,4.0,1344181703
41896,299,63876,5.0,1344181710
41927,299,83976,4.0,1344187660
41727,299,4500,4.5,1344178738
41588,299,471,4.5,1344186741
41839,299,32797,4.5,1344180884
41708,299,3535,2.5,1344427586
41609,299,1136,5.0,1344183758
41678,299,2862,3.5,1344427749
41805,299,8872,3.5,1344185263
41621,299,1227,5.0,1344188940
41847,299,34437,5.0,1344181490
41854,299,42900,5.0,1344180404
41628,299,1305,4.5,1344188215
41575,299,117,4.0,1344427521
41652,299,1884,4.0,1344183725
41763,299,6162,1.5,1344181781
41901,299,69134,3.0,1344180774
41577,299,166,5.0,1344179650
41815,299,26231,5.0,1344182678
41614,299,1199,3.0,1344183719
41624,299,1252,5.0,1344180378
41699,299,3262,3.5,1344180629
41776,299,6807,4.0,1344183779
41726,299,4467,4.5,1344183732
41831,299,30793,1.0,1344187158
41631,299,1343,4.0,1344185903
41878,299,55118,3.5,1344179333
41783,299,7024,5.0,1344182163
41845,299,34323,5.0,1344189204
41637,299,1419,5.0,1344182671
41723,299,4294,4.5,1344428139
41851,299,39659,3.5,1344182143
41574,299,111,4.5,1344185877
41630,299,1321,3.5,1344177288
41800,299,8189,4.0,1344184386
41586,299,347,4.0,1344180418
41757,299,5956,5.0,1344185923
41852,299,40226,5.0,1344185036
41888,299,60684,4.5,1344428585
41862,299,47997,3.5,1344428679
41908,299,72109,4.0,1344185106
41752,299,5780,4.5,1344185223
41895,299,63836,5.0,1344180943
41680,299,2892,4.0,1344188374
41722,299,4282,4.0,1344427686
41650,299,1748,4.0,1344428486
41729,299,4518,4.5,1344178630
41804,299,8800,4.5,1344187670
41838,299,32735,4.0,1344182134
41702,299,3328,4.0,1344181484
41659,299,2076,4.5,1344177262
41865,299,48516,4.5,1344185937
41884,299,58520,4.5,1344181766
41645,299,1673,4.5,1344182315
41843,299,33138,5.0,1344178876
41694,299,3108,4.0,1344183745
41671,299,2440,5.0,1344183016
41931,299,90866,3.5,1344185859
41615,299,1206,4.0,1344182416
41870,299,50912,4.0,1344181736
41601,299,910,3.0,1344187441
41716,299,3910,3.0,1344180733
41759,299,6021,4.0,1344188232
41867,299,49902,4.0,1344182156
41623,299,1245,4.0,1344186826
41833,299,31270,4.5,1344179360
41826,299,26810,4.5,1344184001
41930,299,90374,3.5,1344427574
41655,299,1965,5.0,1344177340
41733,299,4643,0.5,1344187209
41616,299,1208,5.0,1344427352
41795,299,7878,4.5,1344181376
41687,299,2997,4.0,1344188084
41602,299,922,5.0,1344177371
41610,299,1137,4.0,1344178446
41622,299,1243,5.0,1344428285
41786,299,7147,3.5,1344187134
41677,299,2729,4.0,1344182407
41807,299,8893,4.5,1344182848
41919,299,79686,4.5,1344180201
41842,299,33021,3.5,1344184607
41909,299,72880,4.0,1344180241
41743,299,5074,4.5,1344178881
41718,299,3949,4.5,1344181945
41578,299,175,4.0,1344182997
41821,299,26655,4.5,1344180065
41688,299,3018,5.0,1344177701
41711,299,3626,4.5,1344178788
41871,299,51380,4.0,1344182149
41692,299,3081,3.5,1344187123
41768,299,6440,4.0,1344186798
41822,299,26680,4.0,1344185237
41769,299,6465,4.5,1344179924
41646,299,1690,3.5,1344183920
41670,299,2428,3.5,1344188856
41737,299,4752,4.0,1344182917
41607,299,1114,3.5,1344188347
41898,299,67957,4.5,1344181057
41876,299,54785,4.0,1344189215
41695,299,3160,3.5,1344182296
41746,299,5385,4.0,1344185848
41612,299,1173,4.5,1344178767
41619,299,1213,5.0,1344185914
41690,299,3052,4.5,1344187564
41748,299,5508,4.5,1344187642
41921,299,80219,4.5,1344188812
41672,299,2455,5.0,1344178136
41885,299,59339,4.5,1344183108
41905,299,71390,5.0,1344181266
41593,299,581,4.5,1344180055
41834,299,31410,4.5,1344427208
41712,299,3676,2.5,1344177991
41734,299,4658,4.5,1344179497
41910,299,73531,4.0,1344179916
41597,299,608,5.0,1344186832
41618,299,1211,5.0,1344177520
41801,299,8240,5.0,1344179634
41613,299,1175,4.5,1344183907
41764,299,6184,5.0,1344182690
41749,299,5608,4.5,1344427176
41706,299,3459,4.0,1344178635
41636,299,1394,4.0,1344186760
41778,299,6874,4.0,1344181172
41850,299,37733,3.5,1344179340
41705,299,3435,3.5,1344187434
41772,299,6709,4.0,1344188835
41681,299,2926,4.0,1344185241
41917,299,77307,4.5,1344427389
41753,299,5812,4.0,1344181019
41849,299,37729,3.0,1344187116
41904,299,70994,3.5,1344189230
41902,299,69516,4.5,1344181514
41799,299,8126,4.5,1344184838
41790,299,7387,4.5,1344427328
41846,299,34326,5.0,1344181789
41774,299,6730,3.5,1344189016
41777,299,6873,3.5,1344186865
41633,299,1361,4.5,1344427132
41802,299,8499,4.0,1344184344
41595,299,592,4.0,1344187164
41900,299,68237,4.0,1344428507
41923,299,81083,4.0,1344179628
41806,299,8892,4.0,1344182854
41770,299,6602,4.5,1344182827
41813,299,25771,5.0,1344427916
41832,299,30812,4.0,1344185894
41751,299,5735,3.5,1344184687
41666,299,2318,4.0,1344178865
41583,299,247,4.0,1344177302
41817,299,26258,5.0,1344179486
41758,299,5995,5.0,1344180384
41848,299,36401,4.0,1344183797
41823,299,26684,4.5,1344182832
41663,299,2282,4.5,1344185232
41788,299,7361,4.5,1344188004
41632,299,1354,3.5,1344180756
41929,299,88106,3.5,1344178574
41569,299,16,4.5,1344185928
41710,299,3569,4.5,1344180770
41570,299,29,4.5,1344183896
41653,299,1921,5.0,1344181924
41669,299,2361,4.5,1344185246
41747,299,5473,5.0,1344180850
41704,299,3386,5.0,1344186054
41635,299,1391,4.5,1344187191
41719,299,4007,3.5,1344186047
41698,299,3253,4.5,1344187838
41649,299,1732,5.0,1344186837
41894,299,63276,4.0,1344178309
41856,299,45728,2.5,1344187558
41662,299,2174,4.5,1344187148
41789,299,7371,4.5,1344180747
41933,299,95113,5.0,1344180325
41744,299,5275,4.0,1344185959
41696,299,3218,5.0,1344181090
41875,299,53519,4.5,1344181292
41787,299,7235,5.0,1344178230
41629,299,1306,4.0,1344188245
41882,299,56286,4.0,1344181050
41785,299,7123,5.0,1344179346
41742,299,4973,3.0,1344183913
41674,299,2551,5.0,1344179354
41835,299,31682,4.5,1344184043
41755,299,5902,4.0,1344188089
41889,299,61323,4.0,1344186812
41793,299,7505,4.5,1344180738
41647,299,1704,2.5,1344181751
41765,299,6197,2.5,1344179376
41841,299,32898,4.5,1344428080
41599,299,839,3.5,1344177458
41591,299,541,4.0,1344428537
41700,299,3267,4.0,1344188843
41906,299,71494,4.0,1344189209
41587,299,444,2.5,1344181807
41779,299,6890,3.0,1344181853
41725,299,4450,5.0,1344183002
41880,299,56003,4.0,1344428423
41604,299,1089,4.5,1344181162
41579,299,178,3.5,1344184508
41665,299,2313,4.5,1344180597
41714,299,3683,4.5,1344186819
41676,299,2712,5.0,1344182435
41648,299,1729,4.0,1344181196
41781,299,6987,4.5,1344428360
41873,299,53435,4.0,1344189159
41571,299,32,5.0,1344183785
41608,299,1129,4.5,1344428655
41656,299,1982,4.0,1344177358
41745,299,5298,3.5,1344188013
41911,299,74458,3.5,1344185842
41596,299,599,4.5,1344188994
41654,299,1924,4.0,1344177647
41897,299,64839,5.0,1344181940
41754,299,5853,4.0,1344179405
41657,299,2021,2.5,1344180612
41684,299,2968,4.0,1344177196
41816,299,26241,4.5,1344178593
41812,299,25744,4.5,1344182025
41915,299,76173,4.0,1344183903
41683,299,2964,3.5,1344183120
41782,299,7022,4.0,1344428593
41903,299,69951,4.5,1344183750
41707,299,3521,4.0,1344181464
41836,299,32515,5.0,1344181368
41675,299,2600,4.0,1344179390
41643,299,1639,3.5,1344187553
41887,299,60384,5.0,1344848380
41660,299,2159,4.5,1344178084
41651,299,1785,4.0,1344188330
41857,299,45880,3.5,1344188154
41792,299,7460,4.5,1344181505
41893,299,62764,4.5,1344184358
41572,299,47,4.5,1344427470
41784,299,7044,4.5,1344180581
41869,299,50011,4.5,1344427962
41791,299,7438,4.0,1344181183
41682,299,2952,3.5,1344182301
41642,299,1627,2.5,1344186108
41872,299,52831,4.0,1344182923
41947,300,1198,4.5,1108049217
41955,300,1608,4.0,1108044003
41965,300,2529,5.0,1108043911
41946,300,1042,3.5,1086012135
41972,300,3147,4.5,1108045850
41961,300,2001,3.5,1108045847
41976,300,3753,4.5,1108045503
41979,300,5445,4.5,1108045839
41977,300,3996,4.0,1086010960
41957,300,1748,3.0,1086011939
41948,300,1210,4.5,1108049537
41958,300,1917,5.0,1086011056
41951,300,1370,4.0,1108043994
41973,300,3471,4.0,1086011449
41943,300,589,4.5,1108044948
41952,300,1391,4.0,1108043999
41969,300,2858,4.0,1108045856
41945,300,733,5.0,1108044952
41956,300,1625,4.0,1108044934
41966,300,2617,4.0,1086011220
41963,300,2012,3.0,1108043992
41968,300,2683,3.5,1108045842
41941,300,480,5.0,1108043917
41975,300,3623,4.5,1108045250
41942,300,588,2.0,1108049512
41953,300,1527,4.0,1108043979
41959,300,1918,3.5,1086012498
41978,300,4022,4.5,1086011441
41967,300,2628,5.0,1108045864
41964,300,2167,3.5,1086012123
41950,300,1339,3.0,1086012226
41960,300,1997,3.0,1103031601
41949,300,1291,4.5,1108049221
41936,300,32,4.5,1108049525
41962,300,2006,3.5,1086011506
41980,301,107,1.0,1245880619
41996,301,3591,2.0,1245880791
41988,301,2139,3.0,1245880700
42001,301,68554,5.0,1245880865
41982,301,262,2.0,1245880713
41997,301,4214,2.0,1245880787
41986,301,2132,5.0,1245880811
41989,301,2471,0.5,1245880665
41985,301,2088,3.0,1245880740
41984,301,1835,5.0,1245880679
41991,301,2857,4.0,1245880705
41993,301,3148,3.0,1245880616
41998,301,5308,3.5,1245880802
41992,301,2995,5.0,1245880807
41995,301,3545,5.0,1245880813
42000,301,66665,5.0,1245880881
41994,301,3156,4.0,1245880767
41981,301,203,4.0,1245880647
42023,302,509,5.0,843793109
42025,302,586,4.0,843720824
42011,302,315,3.0,849241687
42018,302,435,2.0,849241829
42005,302,165,3.0,843720570
42027,302,588,4.0,843720570
42010,302,256,3.0,843793279
42036,302,616,3.0,849241508
42013,302,357,3.0,843720873
42024,302,539,4.0,843720853
42003,302,10,3.0,843720729
42022,302,485,3.0,843793370
42006,302,168,3.0,843793216
42016,302,370,3.0,843793370
42033,302,595,4.0,843720636
42004,302,158,3.0,843793194
42030,302,592,3.0,843720537
42015,302,364,3.0,843720769
42020,302,466,3.0,843793337
42028,302,589,3.0,843720769
42035,302,597,3.0,843720824
42008,302,225,3.0,843720824
42031,302,593,5.0,843720636
42021,302,480,4.0,843720680
42026,302,587,3.0,843720824
42019,302,457,4.0,843720636
42007,302,186,3.0,843793164
42037,302,1084,3.0,849241587
42252,303,79132,4.0,1445697510
42211,303,4995,4.0,1299446835
42230,303,8949,3.0,1299489881
42148,303,2054,3.0,1299489500
42102,303,1200,3.5,1299489242
42117,303,1265,5.0,1299451304
42088,303,1080,4.0,1325226148
42151,303,2115,4.5,1299489725
42098,303,1193,4.5,1299451396
42149,303,2081,3.0,1299489749
42071,303,597,3.0,1299451311
42144,303,2005,4.0,1299590681
42175,303,2797,4.0,1299489366
42248,303,72011,3.0,1299489987
42065,303,587,3.0,1299489382
42160,303,2396,3.5,1299489319
42201,303,4226,3.5,1299451317
42093,303,1093,3.5,1299437888
42153,303,2193,3.0,1299437843
42190,303,3418,3.5,1299489752
42083,303,1035,4.0,1299490126
42142,303,2000,2.0,1299489514
42162,303,2455,3.5,1299590673
42203,303,4306,3.5,1299446826
42208,303,4896,4.0,1299489436
42139,303,1968,3.5,1299489583
42113,303,1247,4.0,1299590535
42136,303,1954,3.5,1299489818
42138,303,1962,3.5,1299437863
42147,303,2028,3.5,1299446777
42183,303,3039,4.0,1299590704
42134,303,1721,3.0,1299449761
42056,303,380,3.5,1299446828
42091,303,1090,3.5,1299490029
42092,303,1092,3.0,1299590759
42087,303,1079,4.5,1299489918
42227,303,8376,2.5,1299590552
42194,303,3949,4.0,1299489854
42218,303,5989,3.5,1299489343
42050,303,296,4.0,1299446725
42157,303,2302,4.5,1299489670
42181,303,2997,4.5,1299446817
42166,303,2571,4.5,1299489346
42156,303,2300,4.0,1307087826
42060,303,509,3.5,1299489857
42185,303,3147,3.5,1299489428
42040,303,47,2.5,1299446741
42048,303,282,3.5,1299590828
42260,303,134853,4.0,1445697567
42150,303,2100,3.0,1299437756
42075,303,780,3.0,1299489370
42039,303,32,3.0,1299449785
42225,303,8169,3.5,1299438027
42084,303,1036,3.0,1299489270
42215,303,5679,3.0,1299489805
42170,303,2706,2.5,1299451352
42159,303,2355,2.5,1299489619
42184,303,3052,4.5,1299489536
42081,303,1028,4.5,1299590621
42198,303,4022,3.5,1299451344
42196,303,4011,5.0,1299489359
42076,303,858,4.0,1299451392
42053,303,356,3.0,1299446785
42221,303,6218,4.0,1299490130
42108,303,1222,4.5,1299451422
42054,303,367,2.0,1299449773
42177,303,2916,4.5,1299489549
42213,303,5618,4.5,1299590626
42189,303,3396,4.5,1325226566
42043,303,223,4.0,1299489695
42174,303,2791,3.5,1299489492
42226,303,8368,4.0,1299489815
42094,303,1094,3.0,1299590562
42080,303,1022,3.0,1299437849
42062,303,527,4.0,1299446802
42222,303,6711,3.0,1299449777
42078,303,920,4.5,1299489940
42114,303,1258,3.5,1299489675
42055,303,377,2.5,1307087571
42137,303,1961,4.0,1299451320
42246,303,69757,3.5,1299489627
42223,303,6874,2.0,1299489246
42233,303,33166,3.5,1445697535
42085,303,1059,3.0,1299437821
42247,303,69849,4.5,1299591121
42129,303,1610,3.0,1299489442
42105,303,1214,3.0,1299594152
42047,303,265,3.5,1299437768
42041,303,50,3.5,1299439935
42068,303,593,4.0,1299439952
42243,303,65665,4.0,1299446717
42133,303,1704,4.5,1299489341
42165,303,2542,4.5,1299489989
42042,303,62,3.5,1299489556
42255,303,84506,3.5,1299590789
42210,303,4975,3.5,1299590741
42135,303,1732,4.5,1299489589
42240,303,63082,4.0,1299489204
42143,303,2001,2.0,1299437738
42073,303,750,3.5,1299451419
42079,303,953,4.0,1299590586
42199,303,4027,4.5,1299489503
42238,303,55247,4.5,1299590867
42169,303,2692,4.0,1299489900
42229,303,8622,4.0,1299489701
42250,303,73344,5.0,1299449059
42130,303,1639,3.0,1299489873
42127,303,1527,3.5,1299489225
42112,303,1246,5.0,1299489643
42051,303,318,4.5,1299591103
42089,303,1088,3.0,1299437783
42069,303,594,3.5,1299490035
42163,303,2470,3.5,1299489925
42191,303,3448,4.0,1299489998
42122,303,1307,4.0,1299489603
42206,303,4878,3.5,1299489415
42096,303,1101,3.0,1299489568
42212,303,5266,2.5,1299590661
42095,303,1097,3.5,1299489330
42045,303,256,2.5,1299437815
42118,303,1270,4.5,1299446732
42234,303,39183,4.5,1299590603
42236,303,42351,4.0,1327155228
42131,303,1674,4.5,1299490119
42209,303,4973,3.5,1299439754
42258,303,92259,3.5,1445697479
42109,303,1225,4.5,1299489646
42070,303,595,2.5,1299489296
42074,303,778,4.0,1299489683
42232,303,31284,3.5,1299489529
42046,303,260,4.0,1299489397
42124,303,1394,4.0,1299490060
42132,303,1682,4.0,1299489679
42120,303,1288,4.0,1299490077
42038,303,25,3.5,1299489759
42251,303,77658,4.5,1445697527
42110,303,1240,3.5,1299489302
42192,303,3499,3.5,1299590774
42241,303,64614,4.0,1445697465
42254,303,81845,4.0,1299451381
42111,303,1242,4.0,1299590879
42202,303,4246,3.0,1299489633
42245,303,69481,4.0,1299590579
42180,303,2987,3.0,1299451362
42204,303,4321,3.5,1299590814
42237,303,54001,4.0,1299490039
42063,303,539,3.0,1299489885
42172,303,2716,4.0,1299489305
42249,303,72998,3.0,1299446847
42173,303,2762,2.0,1299446799
42161,303,2407,4.0,1299490111
42168,303,2657,4.5,1299489779
42179,303,2959,4.0,1299446714
42100,303,1197,5.0,1307087575
42152,303,2174,4.5,1299489317
42066,303,590,3.5,1299446704
42044,303,253,3.0,1299489313
42182,303,3033,3.0,1299490074
42125,303,1513,3.5,1299437870
42107,303,1221,4.0,1299451400
42141,303,1997,3.5,1299489928
42115,303,1259,4.5,1299489733
42058,303,500,2.5,1299451294
42178,303,2918,4.5,1299451356
42116,303,1263,4.0,1299437793
42257,303,88125,3.5,1445697471
42067,303,592,2.5,1299446728
42103,303,1206,4.5,1299489454
42140,303,1994,3.0,1299590834
42231,303,30707,4.5,1299489720
42220,303,5995,3.5,1299439943
42059,303,508,3.0,1299489840
42216,303,5816,4.0,1299489478
42171,303,2712,2.0,1299489765
42077,303,919,4.0,1299489663
42072,303,608,4.0,1299446710
42164,303,2539,3.5,1299590858
42097,303,1136,5.0,1299449754
42327,304,2926,4.5,1352654688
42295,304,1199,3.5,1352655159
42347,304,8376,1.5,1352656237
42299,304,1270,4.0,1352655141
42264,304,50,4.5,1352654894
42317,304,2145,1.5,1352654367
42272,304,300,4.5,1352655877
42372,304,79132,4.0,1352655124
42345,304,7300,3.5,1352655321
42370,304,68237,5.0,1352655168
42269,304,235,5.0,1352656147
42348,304,8582,4.5,1352655082
42373,304,93040,5.0,1352654981
42270,304,260,3.0,1352655620
42284,304,904,5.0,1352654909
42286,304,914,4.0,1352655994
42371,304,70286,5.0,1352656502
42307,304,1704,3.5,1352655836
42281,304,608,5.0,1352655651
42359,304,50851,4.5,1352655046
42343,304,6934,2.0,1352655901
42331,304,3386,4.5,1352656605
42360,304,52281,5.0,1352656022
42337,304,4344,1.0,1352654499
42364,304,55442,5.0,1352656471
42263,304,47,5.0,1352655655
42311,304,1885,5.0,1352654591
42282,304,610,3.5,1352654370
42365,304,55820,5.0,1352655883
42316,304,2109,3.5,1352655941
42308,304,1732,5.0,1352656567
42356,304,45172,4.5,1352655371
42271,304,296,5.0,1352655265
42297,304,1210,3.0,1352655115
42341,304,5669,4.0,1352654973
42368,304,64620,4.5,1352656622
42301,304,1303,4.5,1352655524
42352,304,31410,5.0,1352655487
42349,304,27773,4.5,1352656045
42276,304,364,2.0,1352655675
42325,304,2747,2.0,1352654757
42324,304,2700,4.5,1352656386
42300,304,1282,3.0,1352656396
42323,304,2683,3.0,1352655784
42326,304,2858,4.5,1352655648
42329,304,3247,2.0,1352654436
42262,304,25,5.0,1352656153
42277,304,413,3.0,1352654466
42285,304,912,4.0,1352654906
42313,304,1968,3.5,1352655833
42344,304,7090,5.0,1352655800
42330,304,3253,3.5,1352655913
42334,304,4239,5.0,1352656358
42318,304,2294,3.5,1352655932
42338,304,4878,5.0,1352655170
42291,304,1089,5.0,1352655295
42298,304,1225,4.0,1352655846
42335,304,4278,4.5,1352656774
42290,304,1077,4.5,1352655152
42314,304,2019,4.5,1352654903
42296,304,1206,5.0,1352655156
42294,304,1196,3.5,1352655136
42351,304,30846,3.0,1352656628
42268,304,223,5.0,1352656222
42288,304,924,5.0,1352655162
42312,304,1921,4.5,1352655180
42321,304,2571,3.5,1352655129
42369,304,67508,5.0,1352655422
42289,304,1015,1.5,1352654672
42305,304,1653,5.0,1352656513
42333,304,3471,3.5,1352655119
42302,304,1381,2.0,1352654614
42267,304,185,3.5,1352655869
42320,304,2528,4.0,1352656098
42357,304,45728,3.5,1352656033
42304,304,1499,0.5,1352654490
42310,304,1884,5.0,1352655511
42315,304,2064,4.0,1352654970
42265,304,150,4.0,1352654938
42278,304,419,3.0,1352654551
42358,304,45950,4.0,1352656309
42355,304,44788,5.0,1352656298
42361,304,53519,4.5,1352655253
42340,304,4993,2.5,1352656191
42328,304,3077,4.0,1352654991
42346,304,7323,4.5,1352655381
42293,304,1193,4.5,1352654919
42322,304,2628,2.0,1352656203
42303,304,1394,3.5,1352655972
42366,304,58303,4.5,1352655477
42378,305,306,4.0,947401683
42388,305,608,2.0,947401646
42379,305,307,4.0,947401721
42400,305,2917,5.0,947401793
42387,305,590,3.0,947402392
42390,305,1097,1.0,947401538
42397,305,1617,3.0,947401901
42393,305,1267,4.0,947402109
42401,305,2938,5.0,947401767
42376,305,164,3.0,947401901
42374,305,112,3.0,947402392
42402,305,2943,1.0,947401669
42396,305,1580,3.0,947402392
42385,305,541,4.0,947402031
42381,305,347,4.0,947401811
42384,305,480,2.0,947401494
42392,305,1252,3.0,947402109
42389,305,711,1.0,947401564
42383,305,434,3.0,947402392
42394,305,1499,1.0,947402442
42391,305,1125,1.0,947401564
42375,305,153,3.0,947402442
42398,305,1783,3.0,947401901
42830,306,2263,4.0,939903082
42578,306,904,5.0,940246604
42680,306,1321,4.0,940347863
42807,306,2137,4.0,948834747
42988,306,3260,4.0,948835666
42796,306,2087,3.0,940246744
42693,306,1387,4.0,940349116
43001,306,3404,3.0,952636692
42507,306,432,2.0,956081852
42411,306,19,4.0,939720147
42975,306,3219,3.0,948836494
42814,306,2174,3.0,956081702
42903,306,2716,4.0,939760759
42674,306,1292,4.0,939901017
42935,306,2929,4.0,939815088
42587,306,919,4.0,941544536
43044,306,4033,3.0,984612910
42526,306,508,4.0,939721148
43006,306,3436,3.0,952636584
43027,306,3668,3.0,959197176
42979,306,3249,4.0,948836843
42911,306,2770,3.0,956081750
42721,306,1552,2.0,956081905
42743,306,1693,3.0,939720974
42639,306,1187,3.0,941550691
42984,306,3255,4.0,948836584
42592,306,938,3.0,940246648
42611,306,1057,3.0,965847184
42810,306,2146,4.0,939760516
42789,306,2028,4.0,939715834
43024,306,3635,4.0,959197196
42637,306,1185,4.0,939815026
42836,306,2297,3.0,956083068
42547,306,605,3.0,941549152
42459,306,266,3.0,948836912
42681,306,1327,4.0,940349151
42958,306,3072,4.0,948834931
43015,306,3525,4.0,956081320
42403,306,1,3.0,956083012
42768,306,1957,5.0,939814893
42832,306,2269,3.0,939723087
42622,306,1097,5.0,939814893
42966,306,3108,4.0,948836285
42880,306,2581,3.0,965846894
42825,306,2254,3.0,948835068
42912,306,2779,4.0,939901059
42976,306,3244,4.0,948834835
42522,306,492,4.0,939719126
42665,306,1270,4.0,940341314
42675,306,1296,4.0,939760436
42644,306,1198,5.0,939815354
42620,306,1094,4.0,939722946
42860,306,2456,1.0,956082057
42440,306,186,3.0,939719284
42618,306,1088,4.0,939760516
42540,306,586,3.0,939720032
42425,306,88,3.0,948837547
42809,306,2145,4.0,939760516
42624,306,1120,4.0,939722228
42997,306,3386,3.0,952113432
42424,306,74,2.0,956081702
42593,306,953,5.0,939999490
42557,306,778,4.0,939722784
42758,306,1883,4.0,939717652
42667,306,1278,4.0,939901016
42441,306,193,2.0,956082732
42982,306,3253,4.0,965846492
42763,306,1947,4.0,940001322
42915,306,2796,3.0,940347467
42734,306,1617,4.0,939716974
42539,306,585,4.0,939718886
42584,306,915,4.0,940246268
42668,306,1280,4.0,939720907
42472,306,316,3.0,939716104
42947,306,2987,3.0,939900382
42761,306,1911,4.0,939719284
42871,306,2522,3.0,939901272
42962,306,3101,5.0,948834992
42898,306,2700,3.0,948836417
42664,306,1268,4.0,941549425
42595,306,999,3.0,956081554
42862,306,2469,3.0,939760516
42662,306,1259,4.0,939760759
42659,306,1249,3.0,948835714
42505,306,427,2.0,939902498
42877,306,2565,3.0,940246744
42514,306,457,4.0,939715834
42588,306,924,4.0,940245832
42957,306,3068,3.0,948834967
42447,306,222,3.0,939739488
43017,306,3528,4.0,956081454
42953,306,3017,3.0,965849386
42983,306,3254,4.0,948836897
42707,306,1464,2.0,939903345
42955,306,3044,4.0,948835948
42468,306,299,4.0,939721148
42835,306,2296,3.0,939720526
42960,306,3094,3.0,948835068
42827,306,2257,3.0,939760563
42635,306,1183,1.0,939722678
43031,306,3686,4.0,959197101
43012,306,3500,3.0,953674445
42628,306,1132,3.0,940347601
42460,306,270,2.0,956082396
42897,306,2694,3.0,948836812
42661,306,1258,4.0,948834931
42965,306,3107,3.0,948836402
42861,306,2463,3.0,940347358
42819,306,2241,3.0,940347439
42504,306,423,3.0,939716254
43047,306,4424,2.0,956082109
42672,306,1288,4.0,939760759
42970,306,3176,4.0,946499144
42619,306,1092,4.0,939901763
42992,306,3274,4.0,948837583
42762,306,1923,4.0,939717358
42720,306,1544,2.0,956082396
42527,306,509,4.0,939726158
42669,306,1282,4.0,940338329
42823,306,2248,4.0,939760436
42580,306,908,4.0,940246184
42433,306,150,4.0,939721148
42888,306,2639,4.0,939814893
42908,306,2750,3.0,939815088
42485,306,357,4.0,939717947
42864,306,2478,3.0,939760617
42853,306,2418,3.0,939760617
42737,306,1672,3.0,939722615
42594,306,994,4.0,939720974
42759,306,1885,4.0,946499206
42776,306,1968,4.0,939760759
42909,306,2762,3.0,957555791
42964,306,3105,4.0,948919690
42608,306,1036,4.0,939815354
42852,306,2416,2.0,956081680
42722,306,1556,2.0,939716536
